transaction_id,customer_id,age,monthly_income,timestamp,merchant_category,amount,is_late_night,transactions_last_2hrs,days_since_payday,is_impulsive
TXN_020480,CUST_125,20,61892,2026-02-13 21:37:00,"Utilities (e.g., Electricity, Wifi)",2477,0,0.0,12,0
TXN_027509,CUST_168,24,116735,2026-02-13 21:38:00,"Groceries (e.g., Blinkit, Zepto)",1498,0,1.0,15,0
TXN_021465,CUST_131,20,28166,2026-02-13 21:38:00,"Transit (e.g., Uber, Metro)",201,0,0.0,12,0
TXN_030105,CUST_184,29,68291,2026-02-13 21:39:00,"Utilities (e.g., Electricity, Wifi)",2185,0,0.0,8,0
TXN_006663,CUST_039,27,71592,2026-02-13 21:41:00,Nightlife/Dining,4611,0,0.0,15,0
TXN_003878,CUST_022,24,48948,2026-02-13 21:45:00,Nightlife/Dining,2815,0,0.0,12,0
TXN_023228,CUST_142,28,50847,2026-02-13 21:46:00,"Utilities (e.g., Electricity, Wifi)",585,0,0.0,8,0
TXN_001345,CUST_007,22,43594,2026-02-13 21:47:00,"Transit (e.g., Uber, Metro)",506,0,0.0,12,0
TXN_020940,CUST_128,20,105721,2026-02-13 21:48:00,"Transit (e.g., Uber, Metro)",385,0,1.0,8,0
TXN_027837,CUST_170,18,48846,2026-02-13 21:50:00,"Healthcare (e.g., Apollo, PharmEasy)",1244,0,1.0,15,0
TXN_026022,CUST_159,21,43134,2026-02-13 21:54:00,"Utilities (e.g., Electricity, Wifi)",2502,0,0.0,12,0
TXN_032475,CUST_198,23,67275,2026-02-13 21:59:00,"Healthcare (e.g., Apollo, PharmEasy)",1166,0,0.0,8,0
TXN_005379,CUST_031,25,59545,2026-02-13 23:14:00,Nightlife/Dining,1667,1,0.0,15,1
TXN_031177,CUST_190,27,82061,2026-02-13 23:18:00,"Food Delivery (e.g., Zomato, Swiggy)",531,1,0.0,12,1
TXN_011929,CUST_072,21,32514,2026-02-13 23:27:00,"Gaming/Digital (e.g., Steam, Netflix)",3485,1,0.0,15,0
TXN_006491,CUST_038,18,25347,2026-02-13 23:36:00,"Fashion (e.g., Myntra, Zara)",7206,1,0.0,15,0
TXN_010302,CUST_062,25,36826,2026-02-13 23:37:00,"Fashion (e.g., Myntra, Zara)",4263,1,0.0,12,0
TXN_001835,CUST_010,24,102739,2026-02-13 23:46:00,"Food Delivery (e.g., Zomato, Swiggy)",724,1,0.0,12,1
TXN_010766,CUST_065,20,87327,2026-02-13 23:51:00,"Food Delivery (e.g., Zomato, Swiggy)",320,1,0.0,12,1
TXN_006975,CUST_041,27,36551,2026-02-14 00:01:00,Nightlife/Dining,4560,1,0.0,9,0
TXN_015035,CUST_091,20,117309,2026-02-14 00:04:00,Nightlife/Dining,4833,1,0.0,9,0
TXN_019598,CUST_120,21,39749,2026-02-14 00:17:00,Nightlife/Dining,1176,1,0.0,9,0
TXN_025593,CUST_156,25,39087,2026-02-14 00:40:00,Nightlife/Dining,1982,1,0.0,13,1
TXN_019288,CUST_118,20,71192,2026-02-14 01:00:00,Nightlife/Dining,2379,1,0.0,9,0
TXN_015995,CUST_097,24,98656,2026-02-14 01:04:00,"Food Delivery (e.g., Zomato, Swiggy)",352,1,0.0,9,0
TXN_020773,CUST_127,28,100163,2026-02-14 01:09:00,"Gaming/Digital (e.g., Steam, Netflix)",458,1,0.0,9,0
TXN_010769,CUST_065,20,87327,2026-02-14 01:22:00,"Gaming/Digital (e.g., Steam, Netflix)",3936,1,1.0,13,1
TXN_007633,CUST_045,30,97878,2026-02-14 01:42:00,"Gaming/Digital (e.g., Steam, Netflix)",2607,1,0.0,9,0
TXN_021673,CUST_132,21,45307,2026-02-14 01:43:00,"Fashion (e.g., Myntra, Zara)",829,1,0.0,9,1
TXN_016271,CUST_099,19,74557,2026-02-14 01:54:00,"Fashion (e.g., Myntra, Zara)",3826,1,0.0,16,1
TXN_015503,CUST_094,27,27335,2026-02-14 02:04:00,"Gaming/Digital (e.g., Steam, Netflix)",2340,1,0.0,9,1
TXN_025597,CUST_156,25,39087,2026-02-14 02:07:00,"Food Delivery (e.g., Zomato, Swiggy)",317,1,1.0,13,0
TXN_011294,CUST_068,22,115496,2026-02-14 02:27:00,"Fashion (e.g., Myntra, Zara)",3838,1,0.0,16,1
TXN_004371,CUST_025,23,64413,2026-02-14 02:30:00,"Fashion (e.g., Myntra, Zara)",4103,1,0.0,9,1
TXN_031366,CUST_191,20,73373,2026-02-14 02:37:00,"Food Delivery (e.g., Zomato, Swiggy)",1066,1,0.0,13,1
TXN_022140,CUST_135,19,67322,2026-02-14 02:37:00,"Food Delivery (e.g., Zomato, Swiggy)",709,1,0.0,13,0
TXN_025408,CUST_155,28,111535,2026-02-14 02:41:00,"Fashion (e.g., Myntra, Zara)",5745,1,0.0,9,0
TXN_032124,CUST_196,21,104980,2026-02-14 02:42:00,"Fashion (e.g., Myntra, Zara)",1199,1,0.0,13,1
TXN_005054,CUST_029,25,105637,2026-02-14 03:11:00,Nightlife/Dining,4747,1,0.0,9,1
TXN_015996,CUST_097,24,98656,2026-02-14 03:12:00,Nightlife/Dining,3562,1,0.0,9,1
TXN_015690,CUST_095,25,82528,2026-02-14 03:17:00,"Fashion (e.g., Myntra, Zara)",2481,1,0.0,13,1
TXN_027183,CUST_166,18,50272,2026-02-14 03:17:00,"Food Delivery (e.g., Zomato, Swiggy)",663,1,0.0,16,1
TXN_019599,CUST_120,21,39749,2026-02-14 03:19:00,"Fashion (e.g., Myntra, Zara)",2318,1,0.0,9,1
TXN_008415,CUST_050,27,32327,2026-02-14 03:42:00,"Gaming/Digital (e.g., Steam, Netflix)",2718,1,0.0,9,1
TXN_026366,CUST_161,23,37847,2026-02-14 03:43:00,"Fashion (e.g., Myntra, Zara)",7446,1,0.0,9,0
TXN_024365,CUST_149,24,114573,2026-02-14 03:47:00,"Gaming/Digital (e.g., Steam, Netflix)",2696,1,0.0,9,0
TXN_006665,CUST_039,27,71592,2026-02-14 03:51:00,Nightlife/Dining,3597,1,0.0,16,1
TXN_006974,CUST_041,27,36551,2026-02-14 08:01:00,"Transit (e.g., Uber, Metro)",176,0,0.0,9,0
TXN_031365,CUST_191,20,73373,2026-02-14 08:02:00,"Utilities (e.g., Electricity, Wifi)",818,0,0.0,13,0
TXN_031645,CUST_193,26,44499,2026-02-14 08:07:00,"Groceries (e.g., Blinkit, Zepto)",356,0,0.0,16,0
TXN_008414,CUST_050,27,32327,2026-02-14 08:11:00,"Groceries (e.g., Blinkit, Zepto)",794,0,0.0,9,0
TXN_017205,CUST_105,26,57073,2026-02-14 08:13:00,"Groceries (e.g., Blinkit, Zepto)",357,0,0.0,16,0
TXN_011124,CUST_067,30,82837,2026-02-14 08:27:00,"Groceries (e.g., Blinkit, Zepto)",884,0,0.0,16,0
TXN_030647,CUST_187,18,106969,2026-02-14 08:29:00,"Transit (e.g., Uber, Metro)",203,0,0.0,16,0
TXN_006146,CUST_036,25,114691,2026-02-14 08:30:00,"Transit (e.g., Uber, Metro)",189,0,0.0,9,0
TXN_016914,CUST_103,23,49006,2026-02-14 08:32:00,"Healthcare (e.g., Apollo, PharmEasy)",1731,0,0.0,16,0
TXN_007944,CUST_047,20,45086,2026-02-14 08:33:00,"Transit (e.g., Uber, Metro)",147,0,0.0,16,0
TXN_025406,CUST_155,28,111535,2026-02-14 08:40:00,"Fashion (e.g., Myntra, Zara)",6117,0,0.0,9,0
TXN_009244,CUST_055,23,27828,2026-02-14 08:46:00,"Transit (e.g., Uber, Metro)",357,0,0.0,16,0
TXN_027185,CUST_166,18,50272,2026-02-14 08:48:00,Nightlife/Dining,1397,0,0.0,16,0
TXN_005836,CUST_034,26,105556,2026-02-14 08:50:00,"Utilities (e.g., Electricity, Wifi)",745,0,0.0,13,0
TXN_015994,CUST_097,24,98656,2026-02-14 09:08:00,"Healthcare (e.g., Apollo, PharmEasy)",441,0,0.0,9,0
TXN_006005,CUST_035,30,110732,2026-02-14 09:11:00,"Transit (e.g., Uber, Metro)",358,0,0.0,9,0
TXN_022784,CUST_139,24,55878,2026-02-14 09:13:00,"Utilities (e.g., Electricity, Wifi)",2619,0,0.0,16,0
TXN_020774,CUST_127,28,100163,2026-02-14 09:16:00,"Healthcare (e.g., Apollo, PharmEasy)",1731,0,0.0,9,0
TXN_013463,CUST_081,25,89036,2026-02-14 09:17:00,"Gaming/Digital (e.g., Steam, Netflix)",540,0,0.0,9,0
TXN_004026,CUST_023,24,60365,2026-02-14 09:21:00,"Transit (e.g., Uber, Metro)",287,0,0.0,13,0
TXN_012618,CUST_076,25,30708,2026-02-14 09:25:00,"Transit (e.g., Uber, Metro)",41,0,0.0,13,0
TXN_025411,CUST_155,28,111535,2026-02-14 09:32:00,"Gaming/Digital (e.g., Steam, Netflix)",3911,0,1.0,9,0
TXN_006494,CUST_038,18,25347,2026-02-14 09:35:00,"Healthcare (e.g., Apollo, PharmEasy)",605,0,0.0,16,0
TXN_000834,CUST_004,27,67371,2026-02-14 09:36:00,"Groceries (e.g., Blinkit, Zepto)",432,0,0.0,16,0
TXN_005055,CUST_029,25,105637,2026-02-14 09:36:00,"Groceries (e.g., Blinkit, Zepto)",398,0,0.0,9,0
TXN_010444,CUST_063,19,58847,2026-02-14 09:38:00,"Healthcare (e.g., Apollo, PharmEasy)",882,0,0.0,9,0
TXN_028766,CUST_176,28,118714,2026-02-14 09:42:00,"Transit (e.g., Uber, Metro)",243,0,0.0,16,0
TXN_025895,CUST_158,27,82254,2026-02-14 09:42:00,"Utilities (e.g., Electricity, Wifi)",949,0,0.0,16,0
TXN_002530,CUST_014,23,38745,2026-02-14 09:43:00,"Healthcare (e.g., Apollo, PharmEasy)",1756,0,0.0,13,0
TXN_010445,CUST_063,19,58847,2026-02-14 09:50:00,"Healthcare (e.g., Apollo, PharmEasy)",300,0,1.0,9,0
TXN_012617,CUST_076,25,30708,2026-02-14 09:52:00,"Healthcare (e.g., Apollo, PharmEasy)",809,0,1.0,13,0
TXN_023084,CUST_141,18,101663,2026-02-14 09:53:00,"Healthcare (e.g., Apollo, PharmEasy)",949,0,0.0,16,0
TXN_004545,CUST_026,18,116235,2026-02-14 09:55:00,"Groceries (e.g., Blinkit, Zepto)",611,0,0.0,16,0
TXN_024525,CUST_150,27,62968,2026-02-14 09:58:00,"Transit (e.g., Uber, Metro)",571,0,0.0,16,0
TXN_005526,CUST_032,30,65252,2026-02-14 09:59:00,"Utilities (e.g., Electricity, Wifi)",769,0,0.0,16,0
TXN_022464,CUST_137,23,84102,2026-02-14 10:03:00,"Transit (e.g., Uber, Metro)",272,0,0.0,16,0
TXN_028621,CUST_175,27,69104,2026-02-14 10:05:00,"Healthcare (e.g., Apollo, PharmEasy)",1763,0,0.0,16,0
TXN_003880,CUST_022,24,48948,2026-02-14 10:06:00,"Fashion (e.g., Myntra, Zara)",5016,0,0.0,13,0
TXN_010304,CUST_062,25,36826,2026-02-14 10:08:00,"Utilities (e.g., Electricity, Wifi)",2520,0,0.0,13,1
TXN_029084,CUST_178,25,99620,2026-02-14 10:10:00,"Utilities (e.g., Electricity, Wifi)",2306,0,0.0,13,0
TXN_030109,CUST_184,29,68291,2026-02-14 10:14:00,"Healthcare (e.g., Apollo, PharmEasy)",1829,0,0.0,9,0
TXN_015039,CUST_091,20,117309,2026-02-14 10:15:00,Nightlife/Dining,2387,0,0.0,9,0
TXN_018502,CUST_113,20,77476,2026-02-14 10:15:00,"Groceries (e.g., Blinkit, Zepto)",1347,0,0.0,9,0
TXN_014479,CUST_087,28,58547,2026-02-14 10:20:00,"Groceries (e.g., Blinkit, Zepto)",877,0,0.0,13,0
TXN_012437,CUST_075,25,68437,2026-02-14 10:26:00,"Fashion (e.g., Myntra, Zara)",1081,0,0.0,9,0
TXN_012435,CUST_075,25,68437,2026-02-14 10:29:00,"Fashion (e.g., Myntra, Zara)",5114,0,1.0,9,0
TXN_015036,CUST_091,20,117309,2026-02-14 10:29:00,"Food Delivery (e.g., Zomato, Swiggy)",1129,0,1.0,9,0
TXN_030298,CUST_185,27,40651,2026-02-14 10:30:00,"Utilities (e.g., Electricity, Wifi)",1899,0,0.0,9,0
TXN_004547,CUST_026,18,116235,2026-02-14 10:34:00,"Healthcare (e.g., Apollo, PharmEasy)",446,0,1.0,16,0
TXN_003077,CUST_017,28,27312,2026-02-14 10:35:00,"Utilities (e.g., Electricity, Wifi)",2053,0,0.0,13,0
TXN_025594,CUST_156,25,39087,2026-02-14 10:38:00,"Gaming/Digital (e.g., Steam, Netflix)",978,0,0.0,13,0
TXN_003726,CUST_021,18,53251,2026-02-14 10:39:00,"Gaming/Digital (e.g., Steam, Netflix)",3046,0,0.0,16,0
TXN_005381,CUST_031,25,59545,2026-02-14 10:40:00,"Healthcare (e.g., Apollo, PharmEasy)",878,0,0.0,16,1
TXN_018352,CUST_112,27,98770,2026-02-14 10:43:00,"Groceries (e.g., Blinkit, Zepto)",1097,0,0.0,16,0
TXN_003727,CUST_021,18,53251,2026-02-14 10:49:00,"Fashion (e.g., Myntra, Zara)",2173,0,1.0,16,0
TXN_011603,CUST_070,28,48592,2026-02-14 10:49:00,"Groceries (e.g., Blinkit, Zepto)",555,0,0.0,13,0
TXN_004891,CUST_028,23,36822,2026-02-14 10:54:00,"Healthcare (e.g., Apollo, PharmEasy)",1621,0,0.0,16,0
TXN_016272,CUST_099,19,74557,2026-02-14 11:02:00,"Utilities (e.g., Electricity, Wifi)",1027,0,0.0,16,0
TXN_007121,CUST_042,28,106007,2026-02-14 11:04:00,"Healthcare (e.g., Apollo, PharmEasy)",1267,0,0.0,9,0
TXN_014163,CUST_085,28,29129,2026-02-14 11:05:00,"Healthcare (e.g., Apollo, PharmEasy)",383,0,0.0,16,0
TXN_011930,CUST_072,21,32514,2026-02-14 11:05:00,"Utilities (e.g., Electricity, Wifi)",676,0,0.0,16,0
TXN_003725,CUST_021,18,53251,2026-02-14 11:06:00,Nightlife/Dining,4697,0,2.0,16,0
TXN_006495,CUST_038,18,25347,2026-02-14 11:07:00,"Utilities (e.g., Electricity, Wifi)",1726,0,1.0,16,0
TXN_020294,CUST_124,26,49895,2026-02-14 11:10:00,"Healthcare (e.g., Apollo, PharmEasy)",239,0,0.0,16,0
TXN_017364,CUST_106,24,61147,2026-02-14 11:17:00,"Utilities (e.g., Electricity, Wifi)",805,0,0.0,16,0
TXN_030646,CUST_187,18,106969,2026-02-14 11:22:00,"Healthcare (e.g., Apollo, PharmEasy)",254,0,0.0,16,0
TXN_012270,CUST_074,25,99345,2026-02-14 11:24:00,"Healthcare (e.g., Apollo, PharmEasy)",588,0,0.0,9,0
TXN_023086,CUST_141,18,101663,2026-02-14 11:25:00,"Transit (e.g., Uber, Metro)",163,0,1.0,16,0
TXN_026365,CUST_161,23,37847,2026-02-14 11:27:00,"Healthcare (e.g., Apollo, PharmEasy)",1856,0,0.0,9,0
TXN_026983,CUST_165,24,86956,2026-02-14 11:32:00,"Groceries (e.g., Blinkit, Zepto)",274,0,0.0,13,0
TXN_027184,CUST_166,18,50272,2026-02-14 11:32:00,"Food Delivery (e.g., Zomato, Swiggy)",582,0,0.0,16,0
TXN_014324,CUST_086,24,69400,2026-02-14 11:35:00,"Healthcare (e.g., Apollo, PharmEasy)",1740,0,0.0,9,0
TXN_001489,CUST_008,21,70737,2026-02-14 11:35:00,"Transit (e.g., Uber, Metro)",483,0,0.0,13,0
TXN_027510,CUST_168,24,116735,2026-02-14 11:37:00,"Healthcare (e.g., Apollo, PharmEasy)",580,0,0.0,16,0
TXN_009367,CUST_056,26,50418,2026-02-14 11:41:00,"Healthcare (e.g., Apollo, PharmEasy)",1900,0,0.0,9,0
TXN_010305,CUST_062,25,36826,2026-02-14 11:42:00,"Utilities (e.g., Electricity, Wifi)",1580,0,1.0,13,0
TXN_008876,CUST_053,19,88136,2026-02-14 11:44:00,"Groceries (e.g., Blinkit, Zepto)",686,0,0.0,13,0
TXN_001633,CUST_009,28,117835,2026-02-14 11:44:00,"Transit (e.g., Uber, Metro)",55,0,0.0,13,0
TXN_006334,CUST_037,29,40595,2026-02-14 11:46:00,"Groceries (e.g., Blinkit, Zepto)",854,0,0.0,16,0
TXN_011122,CUST_067,30,82837,2026-02-14 11:47:00,"Transit (e.g., Uber, Metro)",486,0,0.0,16,0
TXN_012434,CUST_075,25,68437,2026-02-14 11:50:00,"Fashion (e.g., Myntra, Zara)",4756,0,2.0,9,0
TXN_006335,CUST_037,29,40595,2026-02-14 11:50:00,"Healthcare (e.g., Apollo, PharmEasy)",749,0,1.0,16,0
TXN_007465,CUST_044,19,28733,2026-02-14 11:51:00,"Utilities (e.g., Electricity, Wifi)",1583,0,0.0,13,0
TXN_007946,CUST_047,20,45086,2026-02-14 11:54:00,"Transit (e.g., Uber, Metro)",158,0,0.0,16,0
TXN_011604,CUST_070,28,48592,2026-02-14 11:56:00,"Healthcare (e.g., Apollo, PharmEasy)",1605,0,1.0,13,0
TXN_015037,CUST_091,20,117309,2026-02-14 11:57:00,Nightlife/Dining,2203,0,2.0,9,0
TXN_018018,CUST_110,26,75282,2026-02-14 11:59:00,"Groceries (e.g., Blinkit, Zepto)",368,0,0.0,9,0
TXN_030448,CUST_186,19,110892,2026-02-14 12:04:00,"Utilities (e.g., Electricity, Wifi)",1439,0,0.0,16,0
TXN_025410,CUST_155,28,111535,2026-02-14 12:04:00,"Gaming/Digital (e.g., Steam, Netflix)",431,0,0.0,9,0
TXN_026984,CUST_165,24,86956,2026-02-14 12:08:00,"Utilities (e.g., Electricity, Wifi)",2504,0,1.0,13,0
TXN_001837,CUST_010,24,102739,2026-02-14 12:10:00,"Utilities (e.g., Electricity, Wifi)",1169,0,0.0,13,0
TXN_019597,CUST_120,21,39749,2026-02-14 12:12:00,"Transit (e.g., Uber, Metro)",64,0,0.0,9,0
TXN_002725,CUST_015,22,69447,2026-02-14 12:12:00,"Utilities (e.g., Electricity, Wifi)",1433,0,0.0,13,0
TXN_015308,CUST_093,29,99757,2026-02-14 12:13:00,"Groceries (e.g., Blinkit, Zepto)",535,0,0.0,16,0
TXN_030299,CUST_185,27,40651,2026-02-14 12:17:00,"Transit (e.g., Uber, Metro)",95,0,1.0,9,0
TXN_024176,CUST_148,22,59629,2026-02-14 12:21:00,"Transit (e.g., Uber, Metro)",245,0,0.0,16,0
TXN_027181,CUST_166,18,50272,2026-02-14 12:24:00,Nightlife/Dining,4784,0,1.0,16,0
TXN_021467,CUST_131,20,28166,2026-02-14 12:31:00,"Groceries (e.g., Blinkit, Zepto)",885,0,0.0,13,0
TXN_030107,CUST_184,29,68291,2026-02-14 12:34:00,"Healthcare (e.g., Apollo, PharmEasy)",1716,0,0.0,9,0
TXN_015038,CUST_091,20,117309,2026-02-14 12:40:00,"Food Delivery (e.g., Zomato, Swiggy)",855,0,1.0,9,0
TXN_017499,CUST_107,26,116666,2026-02-14 12:43:00,"Utilities (e.g., Electricity, Wifi)",668,0,0.0,16,0
TXN_015837,CUST_096,21,107934,2026-02-14 12:46:00,"Transit (e.g., Uber, Metro)",488,0,0.0,9,0
TXN_012123,CUST_073,18,51314,2026-02-14 12:54:00,"Transit (e.g., Uber, Metro)",530,0,0.0,9,1
TXN_028317,CUST_173,20,81607,2026-02-14 12:59:00,"Utilities (e.g., Electricity, Wifi)",1118,0,0.0,13,0
TXN_019944,CUST_122,30,62066,2026-02-14 13:01:00,"Utilities (e.g., Electricity, Wifi)",2951,0,0.0,16,0
TXN_011123,CUST_067,30,82837,2026-02-14 13:01:00,"Healthcare (e.g., Apollo, PharmEasy)",1974,0,1.0,16,0
TXN_012921,CUST_078,18,91682,2026-02-14 13:05:00,"Transit (e.g., Uber, Metro)",522,0,0.0,13,0
TXN_027841,CUST_170,18,48846,2026-02-14 13:08:00,"Utilities (e.g., Electricity, Wifi)",1018,0,0.0,16,0
TXN_015839,CUST_096,21,107934,2026-02-14 13:15:00,"Transit (e.g., Uber, Metro)",474,0,1.0,9,0
TXN_016132,CUST_098,28,46497,2026-02-14 13:22:00,"Transit (e.g., Uber, Metro)",577,0,0.0,16,0
TXN_021957,CUST_134,18,99519,2026-02-14 13:23:00,"Groceries (e.g., Blinkit, Zepto)",1446,0,0.0,9,0
TXN_005382,CUST_031,25,59545,2026-02-14 13:23:00,"Transit (e.g., Uber, Metro)",518,0,0.0,16,0
TXN_018939,CUST_116,21,96669,2026-02-14 13:24:00,"Utilities (e.g., Electricity, Wifi)",2844,0,0.0,13,0
TXN_028319,CUST_173,20,81607,2026-02-14 13:25:00,"Utilities (e.g., Electricity, Wifi)",1558,0,1.0,13,0
TXN_024175,CUST_148,22,59629,2026-02-14 13:29:00,"Utilities (e.g., Electricity, Wifi)",2479,0,1.0,16,0
TXN_028016,CUST_171,24,72502,2026-02-14 13:29:00,"Transit (e.g., Uber, Metro)",310,0,0.0,13,0
TXN_008416,CUST_050,27,32327,2026-02-14 13:31:00,"Healthcare (e.g., Apollo, PharmEasy)",389,0,0.0,9,0
TXN_019771,CUST_121,20,87027,2026-02-14 13:41:00,"Transit (e.g., Uber, Metro)",163,0,0.0,16,0
TXN_005527,CUST_032,30,65252,2026-02-14 13:43:00,"Utilities (e.g., Electricity, Wifi)",2964,0,0.0,16,0
TXN_017843,CUST_109,26,111690,2026-02-14 13:48:00,"Utilities (e.g., Electricity, Wifi)",2816,0,0.0,16,0
TXN_030837,CUST_188,20,93292,2026-02-14 13:48:00,"Transit (e.g., Uber, Metro)",167,0,0.0,9,0
TXN_016915,CUST_103,23,49006,2026-02-14 13:49:00,"Transit (e.g., Uber, Metro)",345,0,0.0,16,1
TXN_014881,CUST_090,22,32298,2026-02-14 13:52:00,"Groceries (e.g., Blinkit, Zepto)",348,0,0.0,16,0
TXN_007794,CUST_046,20,32470,2026-02-14 13:52:00,"Transit (e.g., Uber, Metro)",363,0,0.0,9,0
TXN_005056,CUST_029,25,105637,2026-02-14 13:53:00,"Groceries (e.g., Blinkit, Zepto)",305,0,0.0,9,0
TXN_022463,CUST_137,23,84102,2026-02-14 13:54:00,"Healthcare (e.g., Apollo, PharmEasy)",618,0,0.0,16,0
TXN_017500,CUST_107,26,116666,2026-02-14 13:57:00,"Utilities (e.g., Electricity, Wifi)",1365,0,1.0,16,0
TXN_026211,CUST_160,23,64215,2026-02-14 13:58:00,"Utilities (e.g., Electricity, Wifi)",1166,0,0.0,9,0
TXN_020942,CUST_128,20,105721,2026-02-14 13:59:00,"Utilities (e.g., Electricity, Wifi)",1806,0,0.0,9,0
TXN_001632,CUST_009,28,117835,2026-02-14 14:00:00,"Healthcare (e.g., Apollo, PharmEasy)",1184,0,0.0,13,0
TXN_026212,CUST_160,23,64215,2026-02-14 14:00:00,"Groceries (e.g., Blinkit, Zepto)",1466,0,1.0,9,0
TXN_008221,CUST_049,27,111592,2026-02-14 14:01:00,"Healthcare (e.g., Apollo, PharmEasy)",370,0,0.0,9,0
TXN_006004,CUST_035,30,110732,2026-02-14 14:02:00,"Healthcare (e.g., Apollo, PharmEasy)",990,0,0.0,9,0
TXN_032647,CUST_199,24,110324,2026-02-14 14:06:00,"Groceries (e.g., Blinkit, Zepto)",1239,0,0.0,16,0
TXN_001838,CUST_010,24,102739,2026-02-14 14:10:00,"Transit (e.g., Uber, Metro)",560,0,0.0,13,1
TXN_017501,CUST_107,26,116666,2026-02-14 14:10:00,"Healthcare (e.g., Apollo, PharmEasy)",1708,0,2.0,16,0
TXN_011454,CUST_069,21,101527,2026-02-14 14:26:00,"Healthcare (e.g., Apollo, PharmEasy)",1017,0,0.0,9,0
TXN_001490,CUST_008,21,70737,2026-02-14 14:30:00,"Groceries (e.g., Blinkit, Zepto)",1382,0,0.0,13,0
TXN_009835,CUST_059,21,64532,2026-02-14 14:38:00,"Transit (e.g., Uber, Metro)",439,0,0.0,13,0
TXN_031009,CUST_189,21,56688,2026-02-14 14:42:00,"Healthcare (e.g., Apollo, PharmEasy)",813,0,0.0,13,0
TXN_008877,CUST_053,19,88136,2026-02-14 14:49:00,"Groceries (e.g., Blinkit, Zepto)",457,0,0.0,13,0
TXN_017845,CUST_109,26,111690,2026-02-14 14:54:00,"Healthcare (e.g., Apollo, PharmEasy)",1745,0,1.0,16,0
TXN_013126,CUST_079,19,43809,2026-02-14 15:01:00,"Transit (e.g., Uber, Metro)",486,0,0.0,13,0
TXN_009496,CUST_057,26,102175,2026-02-14 15:01:00,"Healthcare (e.g., Apollo, PharmEasy)",1628,0,0.0,13,0
TXN_016131,CUST_098,28,46497,2026-02-14 15:01:00,"Groceries (e.g., Blinkit, Zepto)",791,0,1.0,16,0
TXN_030449,CUST_186,19,110892,2026-02-14 15:03:00,"Groceries (e.g., Blinkit, Zepto)",293,0,0.0,16,0
TXN_009495,CUST_057,26,102175,2026-02-14 15:03:00,"Healthcare (e.g., Apollo, PharmEasy)",851,0,1.0,13,0
TXN_018938,CUST_116,21,96669,2026-02-14 15:03:00,"Healthcare (e.g., Apollo, PharmEasy)",1999,0,1.0,13,0
TXN_013124,CUST_079,19,43809,2026-02-14 15:04:00,"Healthcare (e.g., Apollo, PharmEasy)",636,0,1.0,13,0
TXN_002911,CUST_016,25,25897,2026-02-14 15:06:00,"Groceries (e.g., Blinkit, Zepto)",538,0,0.0,16,0
TXN_018351,CUST_112,27,98770,2026-02-14 15:07:00,"Groceries (e.g., Blinkit, Zepto)",933,0,0.0,16,0
TXN_003879,CUST_022,24,48948,2026-02-14 15:11:00,"Fashion (e.g., Myntra, Zara)",4623,0,0.0,13,0
TXN_001348,CUST_007,22,43594,2026-02-14 15:13:00,"Transit (e.g., Uber, Metro)",355,0,0.0,13,0
TXN_020295,CUST_124,26,49895,2026-02-14 15:18:00,"Transit (e.g., Uber, Metro)",261,0,0.0,16,0
TXN_030838,CUST_188,20,93292,2026-02-14 15:19:00,"Transit (e.g., Uber, Metro)",66,0,1.0,9,0
TXN_005656,CUST_033,29,48317,2026-02-14 15:26:00,"Groceries (e.g., Blinkit, Zepto)",759,0,0.0,13,0
TXN_018019,CUST_110,26,75282,2026-02-14 15:29:00,"Groceries (e.g., Blinkit, Zepto)",1466,0,0.0,9,0
TXN_024714,CUST_151,22,86906,2026-02-14 15:30:00,"Utilities (e.g., Electricity, Wifi)",1865,0,0.0,13,0
TXN_025407,CUST_155,28,111535,2026-02-14 15:32:00,"Gaming/Digital (e.g., Steam, Netflix)",1824,0,0.0,9,0
TXN_018940,CUST_116,21,96669,2026-02-14 15:35:00,"Utilities (e.g., Electricity, Wifi)",1027,0,1.0,13,0
TXN_015502,CUST_094,27,27335,2026-02-14 15:36:00,"Groceries (e.g., Blinkit, Zepto)",1417,0,0.0,9,0
TXN_019287,CUST_118,20,71192,2026-02-14 15:39:00,"Healthcare (e.g., Apollo, PharmEasy)",1705,0,0.0,9,0
TXN_002724,CUST_015,22,69447,2026-02-14 15:40:00,"Healthcare (e.g., Apollo, PharmEasy)",636,0,0.0,13,0
TXN_012436,CUST_075,25,68437,2026-02-14 15:44:00,Nightlife/Dining,1273,0,0.0,9,0
TXN_010135,CUST_061,25,39961,2026-02-14 15:48:00,"Healthcare (e.g., Apollo, PharmEasy)",885,0,0.0,13,0
TXN_004546,CUST_026,18,116235,2026-02-14 15:52:00,"Groceries (e.g., Blinkit, Zepto)",1056,0,0.0,16,0
TXN_003882,CUST_022,24,48948,2026-02-14 15:52:00,"Gaming/Digital (e.g., Steam, Netflix)",3789,0,1.0,13,0
TXN_023734,CUST_145,27,32858,2026-02-14 15:53:00,"Transit (e.g., Uber, Metro)",578,0,0.0,13,0
TXN_026699,CUST_163,30,25978,2026-02-14 15:54:00,"Transit (e.g., Uber, Metro)",111,0,0.0,13,0
TXN_020624,CUST_126,28,43717,2026-02-14 15:59:00,"Healthcare (e.g., Apollo, PharmEasy)",1939,0,0.0,9,0
